time,corridor,hs6,desc,value_usd
2024-05,US->BR,940149,,754
2024-05,US->BR,940161,,2806
2024-05,US->BR,940169,,833
2024-05,US->BR,940171,,14612
2024-05,US->BR,940179,,3303
2024-05,US->BR,940180,,2614
2024-05,US->BR,940191,,1020
2024-05,US->BR,940199,,2575284
2024-05,US->BR,940290,,587706.0
2024-05,US->BR,940310,,12058
2024-05,US->BR,940320,,141730.0
2024-05,US->BR,940360,,30027
2024-05,US->BR,940370,,1525
2024-05,US->BR,940399,,3644
2024-05,US->BR,940490,,3279
2024-05,US->BR,940511,,43658.0
2024-05,US->BR,940519,,11808
2024-05,US->BR,940529,,2073
2024-05,US->BR,940541,,5900
2024-05,US->BR,940542,,652655
2024-05,US->BR,940549,,311342
2024-05,US->BR,940550,,100
2024-05,US->BR,940569,,7510
2024-05,US->BR,940591,,20766
2024-05,US->BR,940592,,65694
2024-05,US->BR,940599,,16225
2024-05,US->BR,940690,,230037.0
2024-05,US->BR,950300,,36207.0
2024-05,US->BR,950420,,5
2024-05,US->BR,950440,,12340
2024-05,US->BR,950450,,20683
2024-05,US->BR,950490,,39181
2024-05,US->BR,950510,,13
2024-05,US->BR,950629,,163
2024-05,US->BR,950631,,6546
2024-05,US->BR,950632,,7089
2024-05,US->BR,950639,,16
2024-05,US->BR,950651,,5
2024-05,US->BR,950659,,78596
2024-05,US->BR,950661,,882
2024-05,US->BR,950662,,20692
2024-05,US->BR,950669,,150
2024-05,US->BR,950691,,980722
2024-05,US->BR,950699,,94706
2024-05,US->BR,950720,,5
2024-05,US->BR,950730,,335
2024-05,US->BR,950790,,1390
2024-05,US->BR,950826,,12155
2024-05,US->BR,950829,,13419
2024-05,US->BR,960190,,425
2024-05,US->BR,960200,,354982
2024-05,US->BR,960310,,62
2024-05,US->BR,960321,,68010
2024-05,US->BR,960329,,931
2024-05,US->BR,960330,,3891
2024-05,US->BR,960340,,5212.0
2024-05,US->BR,960350,,142279
2024-05,US->BR,960390,,96731
2024-05,US->BR,960400,,35
2024-05,US->BR,960500,,97
2024-05,US->BR,960610,,4721
2024-05,US->BR,960630,,79
2024-05,US->BR,960810,,618
2024-05,US->BR,960820,,157917
2024-05,US->BR,960830,,18
2024-05,US->BR,960899,,350
2024-05,US->BR,960910,,603
2024-05,US->BR,960990,,18805
2024-05,US->BR,961100,,42
2024-05,US->BR,961210,,187014
2024-05,US->BR,961220,,847
2024-05,US->BR,961380,,152875
2024-05,US->BR,961390,,186
2024-05,US->BR,961511,,13
2024-05,US->BR,961519,,6
2024-05,US->BR,961590,,317
2024-05,US->BR,961610,,900
2024-05,US->BR,961620,,246
2024-05,US->BR,961700,,16219
2024-05,US->BR,961900,,101592
2024-05,US->BR,962000,,43622
2024-05,US->BR,970121,,2967
2024-05,US->BR,970191,,132924
2024-05,US->BR,970390,,31600
2024-05,US->BR,970400,,51200
2024-05,US->BR,970510,,25290
2024-06,CN->BR,030389,,21730
2024-06,CN->BR,030471,,199624
2024-06,CN->BR,030473,,188561
2024-06,CN->BR,030474,,73327
2024-06,CN->BR,030475,,1530087
2024-06,CN->BR,030487,,162750
2024-06,CN->BR,030489,,263953
2024-06,CN->BR,030532,,1120957.0
2024-06,CN->BR,030743,,395922
2024-06,CN->BR,030752,,207445
2024-06,CN->BR,050210,,31725
2024-06,CN->BR,050400,,5697518.0
2024-06,CN->BR,050510,,166920
2024-06,CN->BR,051199,,46075
2024-06,CN->BR,060390,,5644
2024-06,CN->BR,060490,,3774
2024-06,CN->BR,070320,,5256494
2024-06,CN->BR,071021,,19295
2024-06,CN->BR,071029,,43564
2024-06,CN->BR,071040,,138008
2024-06,CN->BR,071080,,999713
2024-06,CN->BR,071090,,21940
2024-06,CN->BR,071151,,1667298
2024-06,CN->BR,071190,,33053
2024-06,CN->BR,071220,,206783
2024-06,CN->BR,071234,,4950
2024-06,CN->BR,071239,,4886
2024-06,CN->BR,071290,,1909730.0
2024-06,CN->BR,071331,,16720
2024-06,CN->BR,080212,,44731
2024-06,CN->BR,080620,,8045
2024-06,CN->BR,080830,,21978
2024-06,CN->BR,081110,,63952
2024-06,CN->BR,081120,,146343
2024-06,CN->BR,081340,,15678
2024-06,CN->BR,090210,,10985
2024-06,CN->BR,090220,,50234
2024-06,CN->BR,090230,,1834
2024-06,CN->BR,090240,,7104
2024-06,CN->BR,090421,,54950
2024-06,CN->BR,090422,,432327
2024-06,CN->BR,090620,,1250
2024-06,CN->BR,091030,,25254
2024-06,CN->BR,100829,,18469
2024-06,CN->BR,110820,,3531
2024-06,CN->BR,110900,,425140
2024-06,CN->BR,120770,,893197
2024-06,CN->BR,120799,,1572587
2024-06,CN->BR,120930,,9341
2024-06,CN->BR,120991,,306096
2024-06,CN->BR,121190,,37411
2024-06,CN->BR,121221,,1884674
2024-06,CN->BR,121229,,2492
2024-06,CN->BR,130190,,41567
2024-06,CN->BR,130213,,1097139
2024-06,CN->BR,130219,,461668.0
2024-06,CN->BR,130220,,212350
2024-06,CN->BR,130231,,316889
2024-06,CN->BR,130232,,21760
2024-06,CN->BR,130239,,280320.0
2024-06,CN->BR,140190,,17056
2024-06,CN->BR,150420,,461640
2024-06,CN->BR,150500,,73255.0
2024-06,CN->BR,151319,,6669
2024-06,CN->BR,151519,,527
2024-06,CN->BR,151550,,69732
2024-06,CN->BR,151590,,22346
2024-06,CN->BR,151620,,62700
2024-06,CN->BR,151790,,27905
2024-06,CN->BR,160414,,759780
2024-06,CN->BR,160420,,558095.0
2024-06,CN->BR,170211,,13
2024-06,CN->BR,170230,,746563.0
2024-06,CN->BR,170290,,139359
2024-06,CN->BR,170410,,52958
2024-06,CN->BR,170490,,1106081.0
2024-06,CN->BR,180690,,1294
2024-06,CN->BR,190110,,374
2024-06,CN->BR,190190,,101200
2024-06,CN->BR,190219,,184307
2024-06,CN->BR,190220,,9369
2024-06,CN->BR,190230,,79429
2024-06,CN->BR,190410,,39530
2024-06,CN->BR,190490,,14580
2024-06,CN->BR,190531,,1539
2024-06,CN->BR,190590,,157799.0
2024-06,CN->BR,200190,,57846
2024-06,CN->BR,200310,,55453
2024-06,CN->BR,200410,,222054
2024-06,CN->BR,200599,,167997
2024-06,CN->BR,200799,,450
2024-06,CN->BR,200819,,5351
2024-06,CN->BR,200899,,653
2024-06,CN->BR,200979,,173706
2024-06,CN->BR,210111,,2290.0
2024-06,CN->BR,210120,,22734
2024-06,CN->BR,210210,,873245
2024-06,CN->BR,210220,,7891
2024-06,CN->BR,210310,,59903.0
2024-06,CN->BR,210330,,160
2024-06,CN->BR,210390,,99791.0
2024-06,CN->BR,210610,,3640
2024-06,CN->BR,210690,,1315198.0
2024-06,CN->BR,220190,,192
2024-06,CN->BR,220299,,1031
2024-06,CN->BR,230240,,3476
2024-06,CN->BR,230910,,82638
2024-06,CN->BR,230990,,6103792.0
2024-06,CN->BR,240120,,364197
2024-06,CN->BR,250100,,1631
2024-06,CN->BR,250410,,574
2024-06,CN->BR,250490,,2800
2024-06,CN->BR,250590,,82
2024-06,CN->BR,250610,,28
2024-06,CN->BR,250700,,96645
2024-06,CN->BR,250810,,22256
2024-06,CN->BR,250830,,171
2024-06,CN->BR,250860,,3156
2024-06,CN->BR,251110,,147472
2024-06,CN->BR,251200,,40902
2024-06,CN->BR,251310,,18
2024-06,CN->BR,251320,,63667
2024-06,CN->BR,251690,,3040
2024-06,CN->BR,251710,,8352
2024-06,CN->BR,251820,,145
2024-06,CN->BR,251990,,774184.0
2024-06,CN->BR,252010,,24665
2024-06,CN->BR,252020,,4498
2024-06,CN->BR,252330,,62827
2024-06,CN->BR,252510,,7830
2024-06,CN->BR,252520,,12541
2024-06,CN->BR,252620,,26818
2024-06,CN->BR,252921,,608000
2024-06,CN->BR,253090,,51344
2024-06,CN->BR,260112,,1998
2024-06,CN->BR,260600,,48654
2024-06,CN->BR,270400,,18981415
2024-06,CN->BR,270810,,33184
2024-06,CN->BR,271019,,145307.0
2024-06,CN->BR,271119,,3639
2024-06,CN->BR,271220,,1696325
2024-06,CN->BR,271290,,955723
2024-06,CN->BR,271312,,88044
2024-06,CN->BR,271500,,6523
2024-06,CN->BR,280300,,253085.0
2024-06,CN->BR,280429,,18238
2024-06,CN->BR,280430,,9461
2024-06,CN->BR,280469,,2458772
2024-06,CN->BR,280511,,553
2024-06,CN->BR,280512,,86546
2024-06,CN->BR,280519,,157626
2024-06,CN->BR,280530,,125625
2024-06,CN->BR,280910,,67026
2024-06,CN->BR,280920,,1487436.0
2024-06,CN->BR,281000,,1288
2024-06,CN->BR,281111,,1108273
2024-06,CN->BR,281119,,832413.0
2024-06,CN->BR,281121,,20525
2024-06,CN->BR,281122,,1078441.0
2024-06,CN->BR,281129,,16287
2024-06,CN->BR,281290,,44135
2024-06,CN->BR,281390,,68933
2024-06,CN->BR,281511,,162425
2024-06,CN->BR,281512,,21008
2024-06,CN->BR,281520,,204439
2024-06,CN->BR,281610,,23896
2024-06,CN->BR,281810,,795889.0
2024-06,CN->BR,281820,,222134.0
2024-06,CN->BR,281830,,546882
2024-06,CN->BR,281910,,366967
2024-06,CN->BR,281990,,189.0
2024-06,CN->BR,282010,,264463
2024-06,CN->BR,282110,,572070.0
2024-06,CN->BR,282200,,138012.0
2024-06,CN->BR,282300,,2195705.0
2024-06,CN->BR,282510,,37.0
2024-06,CN->BR,282520,,76998.0
2024-06,CN->BR,282560,,59850
2024-06,CN->BR,282580,,227711
2024-06,CN->BR,282590,,85356
2024-06,CN->BR,282619,,39294.0
2024-06,CN->BR,282630,,4473
2024-06,CN->BR,282690,,483556.0
2024-06,CN->BR,282710,,11636
2024-06,CN->BR,282720,,197300.0
2024-06,CN->BR,282731,,72100.0
2024-06,CN->BR,282732,,57291
2024-06,CN->BR,282739,,439555.0
2024-06,CN->BR,282749,,29415.0
2024-06,CN->BR,282751,,40282
2024-06,CN->BR,282759,,462
2024-06,CN->BR,282810,,2158310
2024-06,CN->BR,282890,,409332
2024-06,CN->BR,283010,,873035.0
2024-06,CN->BR,283090,,628142.0
2024-06,CN->BR,283110,,217778
2024-06,CN->BR,283210,,204040.0
2024-06,CN->BR,283311,,4216003.0
2024-06,CN->BR,283319,,46075
2024-06,CN->BR,283321,,765138
2024-06,CN->BR,283322,,387
2024-06,CN->BR,283327,,221603
2024-06,CN->BR,283329,,1901536.0
2024-06,CN->BR,283330,,11759
2024-06,CN->BR,283340,,159825.0
2024-06,CN->BR,283410,,13385
2024-06,CN->BR,283429,,231102.0
2024-06,CN->BR,283510,,132586.0
2024-06,CN->BR,283522,,180161
2024-06,CN->BR,283524,,277879
2024-06,CN->BR,283525,,217369
2024-06,CN->BR,283526,,1541389
2024-06,CN->BR,283529,,94218.0
2024-06,CN->BR,283531,,1453301.0
2024-06,CN->BR,283539,,922627.0
2024-06,CN->BR,283620,,198322
2024-06,CN->BR,283630,,491233
2024-06,CN->BR,283640,,21712
2024-06,CN->BR,283650,,2298
2024-06,CN->BR,283660,,139140
2024-06,CN->BR,283699,,1225006.0
2024-06,CN->BR,283720,,13918.0
2024-06,CN->BR,283911,,26998
2024-06,CN->BR,283919,,910
2024-06,CN->BR,283990,,6163.0
2024-06,CN->BR,284020,,18832
2024-06,CN->BR,284030,,21422
2024-06,CN->BR,284161,,49820
2024-06,CN->BR,284190,,57181.0
2024-06,CN->BR,284210,,109355
2024-06,CN->BR,284290,,98425
2024-06,CN->BR,284390,,225
2024-06,CN->BR,284690,,18005
2024-06,CN->BR,284910,,102225
2024-06,CN->BR,284920,,219845
2024-06,CN->BR,284990,,118686.0
2024-06,CN->BR,285000,,72498.0
2024-06,CN->BR,285390,,23332
2024-06,CN->BR,290110,,12794
2024-06,CN->BR,290121,,293
2024-06,CN->BR,290122,,118378
2024-06,CN->BR,290124,,194560
2024-06,CN->BR,290129,,13293
2024-06,CN->BR,290219,,155507
2024-06,CN->BR,290250,,17075406
2024-06,CN->BR,290290,,123653.0
2024-06,CN->BR,290311,,83995
2024-06,CN->BR,290312,,512456
2024-06,CN->BR,290322,,72098
2024-06,CN->BR,290323,,185796
2024-06,CN->BR,290342,,897312
2024-06,CN->BR,290344,,171360
2024-06,CN->BR,290345,,2313191
2024-06,CN->BR,290346,,11481
2024-06,CN->BR,290349,,60064
2024-06,CN->BR,290369,,439
2024-06,CN->BR,290371,,931130
2024-06,CN->BR,290373,,105849
2024-06,CN->BR,290379,,341594
2024-06,CN->BR,290391,,164809
2024-06,CN->BR,290399,,423053.0
2024-06,CN->BR,290410,,250150.0
2024-06,CN->BR,290420,,50766.0
2024-06,CN->BR,290499,,800441.0
2024-06,CN->BR,290512,,312430.0
2024-06,CN->BR,290513,,63393
2024-06,CN->BR,290514,,4326
2024-06,CN->BR,290517,,51751.0
2024-06,CN->BR,290519,,143718.0
2024-06,CN->BR,290522,,146196.0
2024-06,CN->BR,290529,,222220
2024-06,CN->BR,290531,,81446
2024-06,CN->BR,290532,,957490
2024-06,CN->BR,290539,,462930
2024-06,CN->BR,290541,,232470
2024-06,CN->BR,290542,,641756
2024-06,CN->BR,290543,,88322
2024-06,CN->BR,290544,,329979
2024-06,CN->BR,290545,,1211
2024-06,CN->BR,290549,,244016
2024-06,CN->BR,290559,,281398
2024-06,CN->BR,290611,,404934
2024-06,CN->BR,290613,,138411
2024-06,CN->BR,290619,,409884.0
2024-06,CN->BR,290621,,421588
2024-06,CN->BR,290629,,174156.0
2024-06,CN->BR,290711,,495216
2024-06,CN->BR,290712,,47402
2024-06,CN->BR,290715,,45144.0
2024-06,CN->BR,290719,,618467.0
2024-06,CN->BR,290721,,120222
2024-06,CN->BR,290722,,34889
2024-06,CN->BR,290729,,241086
2024-06,CN->BR,290819,,106798.0
2024-06,CN->BR,290899,,68
2024-06,CN->BR,290919,,241955.0
2024-06,CN->BR,290920,,215979
2024-06,CN->BR,290930,,734160.0
2024-06,CN->BR,290941,,415547
2024-06,CN->BR,290943,,61399.0
2024-06,CN->BR,290944,,141675.0
2024-06,CN->BR,290949,,481508.0
2024-06,CN->BR,290950,,43469.0
2024-06,CN->BR,290960,,537681.0
2024-06,CN->BR,291030,,74541
2024-06,CN->BR,291090,,129679.0
2024-06,CN->BR,291100,,6805
2024-06,CN->BR,291219,,275593.0
2024-06,CN->BR,291221,,2353
2024-06,CN->BR,291229,,223811
2024-06,CN->BR,291241,,449103
2024-06,CN->BR,291242,,103380
2024-06,CN->BR,291249,,184763.0
2024-06,CN->BR,291300,,11760
2024-06,CN->BR,291411,,60439
2024-06,CN->BR,291412,,176796
2024-06,CN->BR,291419,,196265.0
2024-06,CN->BR,291422,,142402
2024-06,CN->BR,291423,,250829.0
2024-06,CN->BR,291429,,1462962.0
2024-06,CN->BR,291439,,1492682.0
2024-06,CN->BR,291440,,543080.0
2024-06,CN->BR,291450,,1294334
2024-06,CN->BR,291461,,57573
2024-06,CN->BR,291462,,1120570
2024-06,CN->BR,291469,,351001
2024-06,CN->BR,291479,,135598.0
2024-06,CN->BR,291511,,530280
2024-06,CN->BR,291512,,907908.0
2024-06,CN->BR,291513,,96724
2024-06,CN->BR,291521,,1518578
2024-06,CN->BR,291529,,91357.0
2024-06,CN->BR,291531,,5512
2024-06,CN->BR,291532,,1274943
2024-06,CN->BR,291533,,444336
2024-06,CN->BR,291539,,1816612.0
2024-06,CN->BR,291540,,97560
2024-06,CN->BR,291550,,134421.0
2024-06,CN->BR,291560,,200938.0
2024-06,CN->BR,291570,,644817.0
2024-06,CN->BR,291590,,201750.0
2024-06,CN->BR,291611,,264601.0
2024-06,CN->BR,291612,,3030776.0
2024-06,CN->BR,291613,,634993.0
2024-06,CN->BR,291614,,2586069.0
2024-06,CN->BR,291615,,15838.0
2024-06,CN->BR,291619,,1625323.0
2024-06,CN->BR,291620,,444221.0
2024-06,CN->BR,291631,,761262.0
2024-06,CN->BR,291632,,84810
2024-06,CN->BR,291639,,147213.0
2024-06,CN->BR,291711,,211167.0
2024-06,CN->BR,291712,,498161.0
2024-06,CN->BR,291713,,171790.0
2024-06,CN->BR,291714,,764599
2024-06,CN->BR,291719,,1130734.0
2024-06,CN->BR,291720,,370991
2024-06,CN->BR,291732,,42529
2024-06,CN->BR,291733,,563899
2024-06,CN->BR,291734,,101013
2024-06,CN->BR,291735,,484603
2024-06,CN->BR,291736,,1900389
2024-06,CN->BR,291739,,943394.0
2024-06,CN->BR,291811,,218668
2024-06,CN->BR,291812,,40264
2024-06,CN->BR,291814,,1190419
2024-06,CN->BR,291815,,499049
2024-06,CN->BR,291816,,163662.0
2024-06,CN->BR,291819,,804057.0
2024-06,CN->BR,291821,,143425.0
2024-06,CN->BR,291822,,242374
2024-06,CN->BR,291823,,1085585
2024-06,CN->BR,291829,,1023113.0
2024-06,CN->BR,291830,,1343241.0
2024-06,CN->BR,291899,,3214847.0
2024-06,CN->BR,291990,,1892197.0
2024-06,CN->BR,292019,,668156
2024-06,CN->BR,292029,,486315.0
2024-06,CN->BR,292090,,433937.0
2024-06,CN->BR,292111,,9613.0
2024-06,CN->BR,292119,,1977114.0
2024-06,CN->BR,292121,,9704
2024-06,CN->BR,292129,,194218
2024-06,CN->BR,292130,,132333.0
2024-06,CN->BR,292141,,31427
2024-06,CN->BR,292142,,1264584.0
2024-06,CN->BR,292143,,66
2024-06,CN->BR,292145,,39653
2024-06,CN->BR,292149,,13575
2024-06,CN->BR,292151,,282397.0
2024-06,CN->BR,292159,,382560.0
2024-06,CN->BR,292211,,1174841
2024-06,CN->BR,292212,,378214
2024-06,CN->BR,292219,,609716.0
2024-06,CN->BR,292221,,48530
2024-06,CN->BR,292229,,150023.0
2024-06,CN->BR,292239,,319236
2024-06,CN->BR,292241,,2891164.0
2024-06,CN->BR,292242,,226847.0
2024-06,CN->BR,292249,,6750235.0
2024-06,CN->BR,292250,,7522359.0
2024-06,CN->BR,292310,,1222152
2024-06,CN->BR,292320,,32312
2024-06,CN->BR,292390,,1116036.0
2024-06,CN->BR,292419,,3458536.0
2024-06,CN->BR,292421,,3533242.0
2024-06,CN->BR,292429,,4127421.0
2024-06,CN->BR,292511,,449373
2024-06,CN->BR,292519,,1630450
2024-06,CN->BR,292529,,5699833.0
2024-06,CN->BR,292610,,111558
2024-06,CN->BR,292620,,280892
2024-06,CN->BR,292690,,5076099.0
2024-06,CN->BR,292700,,379426.0
2024-06,CN->BR,292800,,332923.0
2024-06,CN->BR,292910,,7197931.0
2024-06,CN->BR,292990,,2165660.0
2024-06,CN->BR,293020,,350301.0
2024-06,CN->BR,293030,,44676.0
2024-06,CN->BR,293040,,10000233
2024-06,CN->BR,293090,,20596259.0
2024-06,CN->BR,293149,,16209390.0
2024-06,CN->BR,293154,,42493
2024-06,CN->BR,293159,,58006
2024-06,CN->BR,293190,,3982630.0
2024-06,CN->BR,293212,,295130
2024-06,CN->BR,293213,,95566
2024-06,CN->BR,293214,,447252
2024-06,CN->BR,293219,,246270
2024-06,CN->BR,293220,,7741051
2024-06,CN->BR,293299,,8099313.0
2024-06,CN->BR,293311,,3136638.0
2024-06,CN->BR,293319,,11252717.0
2024-06,CN->BR,293321,,4115
2024-06,CN->BR,293329,,1308702.0
2024-06,CN->BR,293331,,61442.0
2024-06,CN->BR,293339,,40125524.0
2024-06,CN->BR,293349,,261925.0
2024-06,CN->BR,293354,,290
2024-06,CN->BR,293359,,10123581.0
2024-06,CN->BR,293361,,3500818
2024-06,CN->BR,293369,,8947112.0
2024-06,CN->BR,293371,,28933
2024-06,CN->BR,293379,,592783
2024-06,CN->BR,293399,,14539860.0
2024-06,CN->BR,293410,,7110574.0
2024-06,CN->BR,293420,,1797119.0
2024-06,CN->BR,293492,,10291
2024-06,CN->BR,293499,,23315258.0
2024-06,CN->BR,293590,,1816478.0
2024-06,CN->BR,293621,,698034.0
2024-06,CN->BR,293622,,797264.0
2024-06,CN->BR,293623,,687747.0
2024-06,CN->BR,293624,,1515357.0
2024-06,CN->BR,293625,,493812.0
2024-06,CN->BR,293626,,1006311.0
2024-06,CN->BR,293627,,1834011.0
2024-06,CN->BR,293628,,9166713.0
2024-06,CN->BR,293629,,2126851.0
2024-06,CN->BR,293690,,445575
2024-06,CN->BR,293719,,22441
2024-06,CN->BR,293721,,1185831.0
2024-06,CN->BR,293722,,524791.0
2024-06,CN->BR,293723,,1257894.0
2024-06,CN->BR,293729,,615963.0
2024-06,CN->BR,293750,,260624
2024-06,CN->BR,293790,,36509.0
2024-06,CN->BR,293890,,1937197.0
2024-06,CN->BR,293930,,626798
2024-06,CN->BR,293959,,3450.0
2024-06,CN->BR,293979,,18806
2024-06,CN->BR,293980,,30900
2024-06,CN->BR,294000,,1387862.0
2024-06,CN->BR,294110,,1622489.0
2024-06,CN->BR,294120,,218521.0
2024-06,CN->BR,294130,,1579970.0
2024-06,CN->BR,294140,,233215.0
2024-06,CN->BR,294190,,11550061.0
2024-06,CN->BR,294200,,17004
2024-06,CN->BR,300120,,159004
2024-06,CN->BR,300190,,564577.0
2024-06,CN->BR,300212,,403313.0
2024-06,CN->BR,300213,,1074895
2024-06,CN->BR,300215,,567021
2024-06,CN->BR,300249,,233587.0
2024-06,CN->BR,300259,,1740
2024-06,CN->BR,300290,,82305
2024-06,CN->BR,300310,,761302.0
2024-06,CN->BR,300320,,1460266
2024-06,CN->BR,300390,,1538341.0
2024-06,CN->BR,300439,,282704
2024-06,CN->BR,300450,,3400
2024-06,CN->BR,300490,,4804707.0
2024-06,CN->BR,300510,,1512293.0
2024-06,CN->BR,300590,,772699.0
2024-06,CN->BR,300610,,250322
2024-06,CN->BR,300630,,2008914.0
2024-06,CN->BR,300640,,226304.0
2024-06,CN->BR,300670,,38150
2024-06,CN->BR,300691,,70614.0
2024-06,CN->BR,310100,,241199
2024-06,CN->BR,310221,,20167930
2024-06,CN->BR,310250,,28486
2024-06,CN->BR,310260,,1172984
2024-06,CN->BR,310290,,6720
2024-06,CN->BR,310319,,7321533
2024-06,CN->BR,310390,,3294413
2024-06,CN->BR,310420,,54000
2024-06,CN->BR,310430,,62978
2024-06,CN->BR,310490,,100475
2024-06,CN->BR,310510,,59838
2024-06,CN->BR,310540,,5629032
2024-06,CN->BR,310559,,88194160
2024-06,CN->BR,310560,,777595
2024-06,CN->BR,310590,,141067
2024-06,CN->BR,320190,,416
2024-06,CN->BR,320210,,127491
2024-06,CN->BR,320290,,25515
2024-06,CN->BR,320300,,47912.0
2024-06,CN->BR,320411,,1096377
2024-06,CN->BR,320412,,567321
2024-06,CN->BR,320413,,59209
2024-06,CN->BR,320414,,93620
2024-06,CN->BR,320415,,3144198.0
2024-06,CN->BR,320416,,433020
2024-06,CN->BR,320417,,5112743
2024-06,CN->BR,320418,,963016.0
2024-06,CN->BR,320419,,1125690.0
2024-06,CN->BR,320420,,97658.0
2024-06,CN->BR,320490,,57222
2024-06,CN->BR,320500,,4990
2024-06,CN->BR,320611,,22194870.0
2024-06,CN->BR,320619,,1333156.0
2024-06,CN->BR,320620,,29741
2024-06,CN->BR,320641,,25571
2024-06,CN->BR,320649,,235821
2024-06,CN->BR,320650,,14200.0
2024-06,CN->BR,320710,,46073.0
2024-06,CN->BR,320720,,3614
2024-06,CN->BR,320730,,14425
2024-06,CN->BR,320810,,1830
2024-06,CN->BR,320820,,1321080.0
2024-06,CN->BR,320890,,3998.0
2024-06,CN->BR,320910,,55284.0
2024-06,CN->BR,320990,,49752
2024-06,CN->BR,321210,,649602
2024-06,CN->BR,321290,,121599.0
2024-06,CN->BR,321310,,147764
2024-06,CN->BR,321410,,1605500
2024-06,CN->BR,321490,,34941
2024-06,CN->BR,321511,,273849
2024-06,CN->BR,321519,,774097
2024-06,CN->BR,321590,,54574
2024-06,CN->BR,330112,,1890
2024-06,CN->BR,330124,,1770
2024-06,CN->BR,330125,,56693.0
2024-06,CN->BR,330129,,285706.0
2024-06,CN->BR,330190,,73
2024-06,CN->BR,330210,,20170
2024-06,CN->BR,330290,,154524.0
2024-06,CN->BR,330300,,52004
2024-06,CN->BR,330410,,664705
2024-06,CN->BR,330420,,581439.0
2024-06,CN->BR,330430,,210482
2024-06,CN->BR,330491,,398136
2024-06,CN->BR,330499,,220441.0
2024-06,CN->BR,330510,,25579
2024-06,CN->BR,330590,,40937
2024-06,CN->BR,330620,,190119
2024-06,CN->BR,330720,,6992
2024-06,CN->BR,330730,,38255
2024-06,CN->BR,330741,,6150
2024-06,CN->BR,330749,,40605
2024-06,CN->BR,330790,,13789
2024-06,CN->BR,340111,,22577
2024-06,CN->BR,340119,,19838
2024-06,CN->BR,340130,,573
2024-06,CN->BR,340231,,113860
2024-06,CN->BR,340239,,2116866
2024-06,CN->BR,340241,,72750
2024-06,CN->BR,340242,,2792510
2024-06,CN->BR,340249,,130898
2024-06,CN->BR,340250,,57
2024-06,CN->BR,340290,,253929.0
2024-06,CN->BR,340319,,4340
2024-06,CN->BR,340399,,120879
2024-06,CN->BR,340420,,166118.0
2024-06,CN->BR,340490,,1254564.0
2024-06,CN->BR,340530,,6048
2024-06,CN->BR,340590,,587
2024-06,CN->BR,340600,,270803
2024-06,CN->BR,340700,,379753.0
2024-06,CN->BR,350300,,37255
2024-06,CN->BR,350400,,1736427.0
2024-06,CN->BR,350510,,13114
2024-06,CN->BR,350520,,19660
2024-06,CN->BR,350610,,6126118.0
2024-06,CN->BR,350691,,3204852.0
2024-06,CN->BR,350699,,595063
2024-06,CN->BR,350790,,4886656.0
2024-06,CN->BR,360410,,39839
2024-06,CN->BR,360690,,100080
2024-06,CN->BR,370120,,8122.0
2024-06,CN->BR,370130,,438772.0
2024-06,CN->BR,370244,,43750.0
2024-06,CN->BR,370310,,464
2024-06,CN->BR,370320,,23347
2024-06,CN->BR,370390,,9
2024-06,CN->BR,370500,,7803
2024-06,CN->BR,370790,,310924.0
2024-06,CN->BR,380110,,445893
2024-06,CN->BR,380130,,35552
2024-06,CN->BR,380190,,442310
2024-06,CN->BR,380210,,320347
2024-06,CN->BR,380290,,205706.0
2024-06,CN->BR,380590,,1163
2024-06,CN->BR,380620,,204033
2024-06,CN->BR,380630,,9193
2024-06,CN->BR,380690,,2690
2024-06,CN->BR,380852,,9272
2024-06,CN->BR,380861,,12
2024-06,CN->BR,380862,,2195229
2024-06,CN->BR,380869,,5617294
2024-06,CN->BR,380891,,15204647.0
2024-06,CN->BR,380892,,2723692.0
2024-06,CN->BR,380893,,85817673.0
2024-06,CN->BR,380894,,433306.0
2024-06,CN->BR,380899,,1344710.0
2024-06,CN->BR,380991,,233044.0
2024-06,CN->BR,380992,,34576
2024-06,CN->BR,380993,,154861
2024-06,CN->BR,381010,,54277
2024-06,CN->BR,381090,,63463
2024-06,CN->BR,381121,,587427.0
2024-06,CN->BR,381129,,109682
2024-06,CN->BR,381190,,27434
2024-06,CN->BR,381210,,373844
2024-06,CN->BR,381220,,4311
2024-06,CN->BR,381231,,128680
2024-06,CN->BR,381239,,562517.0
2024-06,CN->BR,381300,,450
2024-06,CN->BR,381400,,611970
2024-06,CN->BR,381511,,3697
2024-06,CN->BR,381512,,2791223.0
2024-06,CN->BR,381519,,505634
2024-06,CN->BR,381590,,171903.0
2024-06,CN->BR,381600,,71308.0
2024-06,CN->BR,381700,,3166
2024-06,CN->BR,381800,,3060
2024-06,CN->BR,382100,,366669
2024-06,CN->BR,382212,,390762
2024-06,CN->BR,382213,,12000
2024-06,CN->BR,382219,,2713861.0
2024-06,CN->BR,382290,,567133
2024-06,CN->BR,382319,,999476
2024-06,CN->BR,382370,,112
2024-06,CN->BR,382430,,94789
2024-06,CN->BR,382440,,153964
2024-06,CN->BR,382450,,3116
2024-06,CN->BR,382499,,5196314.0
2024-06,CN->BR,382731,,63935
2024-06,CN->BR,382761,,597610
2024-06,CN->BR,382763,,1069455
2024-06,CN->BR,382764,,257423
2024-06,CN->BR,390110,,90744
