corridor,hs6,desc,recent_avg_usd,baseline_avg_usd,growth_pct,z_score,recent_months,score
TR->US,620311,"MEN'S OR BOYS' SUITS OF WOOL, NOT KNIT",756620,396273,90.9,2.38,"2026-04,2026-05,2026-06",13.999827956020647
TR->US,151590,"FIXED VEG OIL, REF OR NOT, NESOI, NT CHEM MODIFIED",894209,510077,75.3,2.32,"2026-04,2026-05,2026-06",13.795295955348614
TR->US,760200,ALUMINUM WASTE AND SCRAP,1491830,614741,142.7,2.23,"2026-04,2026-05,2026-06",13.783483347433972
TR->US,321519,"PRINTING INK, OTHER THAN BLACK",218687,51889,321.5,2.57,"2026-04,2026-05,2026-06",13.746333528920127
TR->US,481920,"FOLDING CARTONS, BOXES ETC, NONCOR PAPER & PAPERBD",1650154,1253464,31.6,2.21,"2026-04,2026-05,2026-06",13.727820946078213
TR->US,540769,"WOVEN FABRICS,85 PERCENT OR MORE POLYESTER, NESOI",883623,577355,53.0,2.28,"2026-04,2026-05,2026-06",13.572591912659288
TR->US,850431,"TRANSFORMERS NESOI, POWER HANDLING CAP NOV 1 KVA",139060,46014,202.2,2.6,"2026-04,2026-05,2026-06",13.371749175266169
TR->US,720241,FERROCHROMIUM OVER 4 PERCENT CARBON,2629185,407328,545.5,2.06,"2026-04,2026-05,2026-06",13.206743652017575
TR->US,721650,OTH ANGLS SHPS SEC IOS NA HOT-WKD,3204201,778135,311.8,2.03,"2026-04,2026-05,2026-06",13.197177495782466
TR->US,890331,MOTORBOATS OF A LENGTH NOT EXCEEDING 7.5 M,430706,52401,721.9,2.32,"2026-04,2026-05,2026-06",13.069442219967721
TR->US,900580,MONOCULARS TELESCOPES ASTRONOMICAL INS AND MOUNTNG,226277,44720,406.0,2.44,"2026-04,2026-05,2026-06",13.050723648720117
TR->US,551513,OTH WOV FAB SYN POLY STP FIB MIX M/S WL/FN ANML HR,2510166,1135847,121.0,2.02,"2026-04,2026-05,2026-06",12.947227564671202
TR->US,854290,ELECTRONIC INTEGRATED CIRCUITS AND MCRSSMBLS PARTS,402982,52556,666.8,2.28,"2026-04,2026-05,2026-06",12.770123447676223
TR->US,940389,"FURNITURE, NESOI",285178,116581,144.6,2.34,"2026-04,2026-05,2026-06",12.750056003162452
TR->US,392051,"PLATE ETC, NONCEL ETC, NO REIN, POLYMETH METHACRYL",379003,152058,149.2,2.27,"2026-04,2026-05,2026-06",12.672627512856725
TR->US,950826,WATER PARK AMUSEMENTS,307593,122690,150.7,2.29,"2026-04,2026-05,2026-06",12.54307115755129
TR->US,850422,LIQ DIELECT TRANSFRM PWR HND CAP >650 NOV 10T KVA,12861556,6194360,107.6,1.74,"2026-04,2026-05,2026-06",12.353101415177118
TR->US,560314,"NONWOVENS, OF MMF WEIGHING > 150 G/M2",456469,222130,105.5,2.17,"2026-04,2026-05,2026-06",12.3013801709105
TR->US,930591,PARTS & ACCESSOR. OF MILITARY WEAPONS OF HEAD 9301,268181,90245,197.2,2.26,"2026-04,2026-05,2026-06",12.277803902988547
TR->US,560394,"NONWOVENS,NOT MANMADE FILAMENT,WEIGHING > 150G/M2",521026,243078,114.3,2.14,"2026-04,2026-05,2026-06",12.258554543965305
TR->US,841459,"FANS, NESOI",1292598,760311,70.0,2.0,"2026-04,2026-05,2026-06",12.223972249808833
TR->US,842410,"FIRE EXTINGUISHERS, WHETHER OR NOT CHARGED",129649,24402,431.3,2.37,"2026-04,2026-05,2026-06",12.125037306341763
TR->US,842790,"FORK-LIFT AND WORKS TRUCKS, NESOI",199418,38260,421.2,2.26,"2026-04,2026-05,2026-06",11.991208219295112
TR->US,854190,"PARTS FOR DIODES, TRANSISTORS & SMLR SEMICONDUCTRS",1262038,510550,147.2,1.96,"2026-04,2026-05,2026-06",11.935135852087013
TR->US,320619,"PIGMENTS & PREPS BASED ON TITANIUM DIOXIDE,NESOI",118183,18204,549.2,2.34,"2026-04,2026-05,2026-06",11.849762124944371
TR->US,630210,"BED LINEN, KNITTED OR CROCHETED",160851,57721,178.7,2.27,"2026-04,2026-05,2026-06",11.830964130545704
TR->US,390729,"POLYETHERS, NESOI",571084,134730,323.9,2.05,"2026-04,2026-05,2026-06",11.823387709260583
TR->US,540234,"SYNT FL YN, TEXTURED YARN OF POLYPROPYLENE",497296,295474,68.3,2.07,"2026-04,2026-05,2026-06",11.817641884301898
TR->US,390769,"POLY(WTHYLENE TEREPHTHALATE, NESOI",2365831,967464,144.5,1.84,"2026-04,2026-05,2026-06",11.75448616583018
TR->US,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 1000 V,33206438,20990399,58.2,1.56,"2026-04,2026-05,2026-06",11.752463407512508
TR->US,430219,"FURSKINS NESOI, WHOLE TANNED/DRESSED NOT ASSEMBLED",179330,106021,69.1,2.21,"2026-04,2026-05,2026-06",11.592221856252184
TR->US,540233,SYN FIL YN EXSEW NO RT TX POLYESTER,755071,392682,92.3,1.94,"2026-04,2026-05,2026-06",11.416263617819308
TR->US,392092,"PLATES ETC, NONCELL ETC, NO REIN, POLYAMIDES",112791,29631,280.6,2.26,"2026-04,2026-05,2026-06",11.414181431006726
TR->US,290542,PENTAERYTHRITOL,1515145,678385,123.3,1.84,"2026-04,2026-05,2026-06",11.359004084233337
TR->US,731829,OTH NON-THREADED ARTICLES (FASTNRS) IRN/STL NESOI,273452,142556,91.8,2.08,"2026-04,2026-05,2026-06",11.31951866279043
TR->US,392590,"BUILDERS' WARE OF PLASTICS, NESOI",828383,443164,86.9,1.91,"2026-04,2026-05,2026-06",11.296475797897156
TR->US,870194,TRACTORS EXCEEDING 75 KW BUT NOT EXCEEDING 130 KW,7196096,3266798,120.3,1.63,"2026-04,2026-05,2026-06",11.191391248513202
TR->US,850152,"AC MOTORS,MULTI-PHASE;OUTPUT > 750W NOT OVER 75 KW",225744,101991,121.3,2.09,"2026-04,2026-05,2026-06",11.177811190495042
TR->US,970539,"COLLECTIONS OF NUMISMATIC INTEREST, NESOI",174620,46909,272.3,2.13,"2026-04,2026-05,2026-06",11.17249185953044
TR->US,560313,"NONWOVENS, OF MMF WEIGHING > 70 G/M2 BUT <150 G/M2",1535448,963083,59.4,1.8,"2026-04,2026-05,2026-06",11.119791441230829
TR->US,621210,"BRASSIERES, KNIT OR CROCHETED OR NOT",261458,123499,111.7,2.04,"2026-04,2026-05,2026-06",11.033641714202634
TR->US,981700,IMPORTS DUTY FREE UNDER SPEC CLASSIF PROV NESOI,3954794,2331612,69.6,1.67,"2026-04,2026-05,2026-06",11.005293721694732
TR->US,843890,"PARTS OF MACH OF CH 84, NESOI,IND PREP FOOD,DRINK",123708,58745,110.6,2.15,"2026-04,2026-05,2026-06",10.952721179009922
TR->US,480524,"TESTLINER,UNCT,RL/ST,WT<150G/M2,NT FT WK CH48-NTE3",187758,63097,197.6,2.07,"2026-04,2026-05,2026-06",10.890034319887334
TR->US,030482,"TROUT FILLETS, FROZEN",1369252,861983,58.8,1.77,"2026-04,2026-05,2026-06",10.862122903451779
TR->US,903289,"AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT, ETC",363423,172248,111.0,1.95,"2026-04,2026-05,2026-06",10.820896326211725
TR->US,283319,"SODIUM SULFATES, EXCEPT DISODIUM SULFATES, NESOI",192090,95864,100.4,2.05,"2026-04,2026-05,2026-06",10.809118315417255
TR->US,690723,"CERAMIC FLAGS/PAVING/ETC,H20 ABS COEF EXCEDING 10%",341936,164882,107.4,1.94,"2026-04,2026-05,2026-06",10.746551297236907
TR->US,721499,"BARS,RODS,IRN,NOAL,HOT-ROLLED,-DRAWN-EXTRUDE,NESOI",175257,76094,130.3,2.05,"2026-04,2026-05,2026-06",10.736112801545541
TR->US,940599,"PARTS FOR LAMPS AND LIGHTING FITTINGS, NESOI",192023,113165,69.7,2.03,"2026-04,2026-05,2026-06",10.731125795798812
TR->US,842549,"JACKS, NESOI; HOISTS FOR RAISING VEHICLES, NESOI",122740,18698,556.4,2.1,"2026-04,2026-05,2026-06",10.692941615965948
TR->US,570299,"CARPETS,ETC OTHR TEX MAT,WOV,MADE-UP,NOTPILE/TUFT",226423,97021,133.4,1.99,"2026-04,2026-05,2026-06",10.651160495657209
TR->US,570232,"CARPETS,ETC OF MMF TEXTL MATERIAL,PILE,NOT MADE-UP",886009,561264,57.9,1.78,"2026-04,2026-05,2026-06",10.557280863461344
TR->US,284990,"CARBIDES, NESOI, CHEMICALLY DEFINED OR NOT",184970,40634,355.2,1.99,"2026-04,2026-05,2026-06",10.490070335378581
TR->US,551130,YRN NT SWG TH MMF  STP FIB PT UP RT SL ART STP FIB,172294,70033,146.0,2.0,"2026-04,2026-05,2026-06",10.478856766333207
TR->US,284443,"ALLOYS, DISPERSIONS,ISOTOPES & COMPOUNDS NES",778480,385700,101.8,1.77,"2026-04,2026-05,2026-06",10.452115917707987
TR->US,760611,"ALUMINUM NONALLOY RECT PLATES ETC, OVER .2MM THICK",260545,102994,153.0,1.93,"2026-04,2026-05,2026-06",10.447865512642178
TR->US,721720,"WIRE OF IRON,NONALY STL,PLATED OR COATED WITH ZINC",1129154,630518,79.1,1.72,"2026-04,2026-05,2026-06",10.42942977595982
TR->US,730611,PIPE FOR OIL OR GAS PIPELINES WELD OF STAINLS STL,8788982,5567378,57.9,1.5,"2026-04,2026-05,2026-06",10.42229392197838
TR->US,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,750072,364193,106.0,1.77,"2026-04,2026-05,2026-06",10.416170966981689
TR->US,520532,COT YRN N SW TO > 85% WT CT ML/CB YR N >14NM <52NM,123317,45266,172.4,2.03,"2026-04,2026-05,2026-06",10.350866744758843
TR->US,320730,LIQUID LUSTRES AND SIMILAR PREPARATIONS,2471247,822240,200.6,1.6,"2026-04,2026-05,2026-06",10.21315149182711
TR->US,392113,"PLATES, SHEETS ETC. NESOI, CELLULAR POLYURETHANES",299005,122195,144.7,1.86,"2026-04,2026-05,2026-06",10.208878266629938
TR->US,620530,"MEN'S OR BOYS' SHIRTS, NOT KNIT, MANMADE FIBERS",493434,308424,60.0,1.78,"2026-04,2026-05,2026-06",10.120556507032001
TR->US,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,166570,56636,194.1,1.93,"2026-04,2026-05,2026-06",10.07722756396463
TR->US,845530,ROLLS FOR METAL-ROLLING MILLS,1053622,548160,92.2,1.66,"2026-04,2026-05,2026-06",9.981657696230995
TR->US,820770,"TOOLS FOR MILLING, AND PARTS, BASE METAL",167501,74661,124.3,1.89,"2026-04,2026-05,2026-06",9.87918453890314
TR->US,841231,"PNEUMATIC POWER ENGINES AND MOTORS, LINEAR ACTING",318790,111822,185.1,1.78,"2026-04,2026-05,2026-06",9.806370869876227
TR->US,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",573231,320116,79.1,1.69,"2026-04,2026-05,2026-06",9.7522755899396
TR->US,570292,"TEXTILE CARPETS, WOV NO PILE, MMF, MADE UP",1195736,677129,76.6,1.6,"2026-04,2026-05,2026-06",9.694799738830561
TR->US,853649,RELAYS FOR VOLTAGE OVER 60V MORE BUT NT OVER 1000V,187673,78176,140.1,1.84,"2026-04,2026-05,2026-06",9.692914202359253
TR->US,848130,CHECK VALVES,203502,112626,80.7,1.82,"2026-04,2026-05,2026-06",9.660917133653937
TR->US,482370,MOLDED OR PRESSED ARTICLES OF PAPER PULP,107140,35702,200.1,1.91,"2026-04,2026-05,2026-06",9.61894148705606
TR->US,701090,"GLASS ARTICL. FOR CONVEYANCE/PACKING OF GOODS,NESO",1497122,917942,63.1,1.54,"2026-04,2026-05,2026-06",9.515262025252941
TR->US,210210,"YEASTS, ACTIVE",183125,71844,154.9,1.8,"2026-04,2026-05,2026-06",9.477108523272008
TR->US,854370,"ELEC MACH AND APP, HAVING INDIV FUNCTIONS, NESOI",315709,189147,66.9,1.72,"2026-04,2026-05,2026-06",9.462178746434812
TR->US,340242,NON-IONIC ORGANIC SURFACE-ACTIVE AGENTS,347352,153260,126.6,1.7,"2026-04,2026-05,2026-06",9.39607343821656
TR->US,081320,"PRUNES, DRIED",152327,71691,112.5,1.81,"2026-04,2026-05,2026-06",9.363556512369183
TR->US,720916,"FL-CLD-RL IRN,ST,COIL,600MM WIDE,>1MM BUT <3MM THK",1946483,678473,186.9,1.49,"2026-04,2026-05,2026-06",9.363528565042097
TR->US,521142,"WOV COT FAB, DENIM, UN 85% COT MMF OVER 200 G/M2",584630,345170,69.4,1.62,"2026-04,2026-05,2026-06",9.323352576777955
TR->US,551120,YRN N SWG TH MMF ST FB RT SL SYN S F <85% WGT FIB,478139,302382,58.1,1.63,"2026-04,2026-05,2026-06",9.259302472755559
TR->US,071030,SPINACH RAW/COOKED BY STEAMING/BOILING IN WATER FZ,125960,59798,110.6,1.79,"2026-04,2026-05,2026-06",9.111878811567998
TR->US,140490,VEGETABLE PRODUCTS NESOI,173483,93538,85.5,1.74,"2026-04,2026-05,2026-06",9.10475528987592
TR->US,121190,PLANTS & PARTS ETC FOR MEDICAMENTS ETC NESOI,1668107,857644,94.5,1.43,"2026-04,2026-05,2026-06",8.92192477789839
TR->US,151219,"SUNFLOWER-SEED OR SAFFLOWER OIL, REFINE, FRACT ETC",3409975,1885608,80.8,1.35,"2026-04,2026-05,2026-06",8.85142740418086
TR->US,721710,"WIRE OF IRON OR NONALLOY STL,NOT PLATED OR COATED",147940,72585,103.8,1.71,"2026-04,2026-05,2026-06",8.842914300021576
TR->US,846211,"CLOSED DIE FORGING MACHINES, HOT FORMING",131667,23806,453.1,1.7,"2026-04,2026-05,2026-06",8.727832660301202
TR->US,490890,"TRANSFERS (DECALOMANIAS), NESOI",191027,58874,224.5,1.65,"2026-04,2026-05,2026-06",8.721661327601415
TR->US,870822,"WINDSHIELDS, REAR AND OTHER WINDOWS CH 87 SUBHN 1",3072745,1386331,121.6,1.34,"2026-04,2026-05,2026-06",8.715129899210844
TR->US,220421,"WINE, FR GRAPE NESOI & GR MUST W ALC, NOV 2 LITERS",167062,68571,143.6,1.65,"2026-04,2026-05,2026-06",8.611104688838292
TR->US,843629,POULTRY-KEEPING MACHINERY (NO INCUBAT OR BROODER),248312,101928,143.6,1.6,"2026-04,2026-05,2026-06",8.605896094373568
TR->US,210410,SOUPS AND BROTHS AND PREPARATIONS THEREFOR,307199,123756,148.2,1.55,"2026-04,2026-05,2026-06",8.52015362328669
TR->US,391740,"FITTINGS FOR TUBES, PIPES & HOSES, OF PLASTICS",456194,286649,59.1,1.5,"2026-04,2026-05,2026-06",8.479359627897502
TR->US,251710,"PEBBLES, GRAVEL ETC. FOR CONCRETE AGGREGATES ETC.",861760,459262,87.6,1.41,"2026-04,2026-05,2026-06",8.388647724365981
TR->US,253090,MINERAL SUBSTANCES NESOI,144025,53778,167.8,1.62,"2026-04,2026-05,2026-06",8.36720587969567
TR->US,850423,LIQ DIELECT TRANSFRM POWER HAND CAP > 10T KVA,20678083,10072259,105.3,1.14,"2026-04,2026-05,2026-06",8.344812297019963
TR->US,441233,"PLYWD/ETC,NES,GT-1 OUT PLY  NONCNF SPECES IN SUBHD",399864,219830,81.9,1.45,"2026-04,2026-05,2026-06",8.145223175976426
TR->US,940139,SWIVEL SEATS WITH VARIABLE HEIGHT ADJUSTMENT NESOI,388269,209365,85.5,1.43,"2026-04,2026-05,2026-06",8.01466689970663
TR->US,845020,WASHING MACHINES WITH DRY LINEN CAPACITY OV 10 KG,516427,251199,105.6,1.4,"2026-04,2026-05,2026-06",7.98797487073569
TR->US,610822,"WOMEN'S/GIRLS' BRIEFS & PANTIES MANMADE FIBER, KT",105224,45407,131.7,1.59,"2026-04,2026-05,2026-06",7.985569338593081
TR->US,160420,"FISH, PREPARED OR PRESERVED, NESOI",358944,165952,116.3,1.43,"2026-04,2026-05,2026-06",7.935995812685353
TR->US,510620,"YARN, CARDED WOOL, NOT RETAIL, UNDER 85% WT WOOL",150361,68802,118.5,1.5,"2026-04,2026-05,2026-06",7.789885071972075
TR->US,852610,RADAR APPARATUS,2673346,1227199,117.8,1.21,"2026-04,2026-05,2026-06",7.760303385482427
TR->US,620442,"WOMEN'S OR GIRLS' DRESSES OF COTTON, NOT KNITTED",3871501,2461877,57.3,1.17,"2026-04,2026-05,2026-06",7.70150540408922
TR->US,330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",158146,86948,81.9,1.48,"2026-04,2026-05,2026-06",7.686550701935039
TR->US,810430,"MAGNSM RSPGS, TRNGS A GRNLS, GRD TO SZ; PWDRS",216446,106255,103.7,1.43,"2026-04,2026-05,2026-06",7.627277100191349
TR->US,680421,OTH MLLSTNS ETC OF AGGLM SYNTHTC OR NAT DIAMOND,373183,213379,74.9,1.36,"2026-04,2026-05,2026-06",7.605277022630788
TR->US,810520,"COBALT, UNWROUGHT,  PWDRS, MATTES ETC",149703,47836,213.0,1.47,"2026-04,2026-05,2026-06",7.59918772024037
TR->US,840690,PARTS FOR STEAM AND OTHER VAPOR TURBINES,126400,57464,120.0,1.48,"2026-04,2026-05,2026-06",7.558609771373053
TR->US,730411,"LINE PIPE FOR OIL OR GAS LINES NSM, STAINLESS STL",2887868,1800271,60.4,1.16,"2026-04,2026-05,2026-06",7.5205994972546275
TR->US,930599,"PARTS & ACCES. OF ARTIC. OF HED 9303-9304, NESOI",217816,124039,75.6,1.4,"2026-04,2026-05,2026-06",7.469565851587957
TR->US,392520,"DOORS, WINDOWS & THEIR FRAMES ETC, OF PLASTIC",436550,270374,61.5,1.32,"2026-04,2026-05,2026-06",7.444877971013758
TR->US,391231,"CARBOXYMETHYLCELLULOSE AND ITS SALTS, PR FMS",1009920,638949,58.1,1.23,"2026-04,2026-05,2026-06",7.411671328199473
TR->US,081350,"MIXTURES OF DRIED FRUITS, NUTS, OR FRUITS AND NUTS",283775,178395,59.1,1.36,"2026-04,2026-05,2026-06",7.397749877363529
TR->US,843680,"AGRIC, HORT, FOREST, BEE-KEEPING MACHINERY NESOI",130644,60597,115.6,1.43,"2026-04,2026-05,2026-06",7.323221178800998
TR->US,850132,DC MOTORS & GENERATORS W OUTPUT > 750W; N OV 75 KW,271586,127948,112.3,1.33,"2026-04,2026-05,2026-06",7.236933582606416
TR->US,284690,"COMPOUNDS, INORGAN/ORGAN, RARE-EARTH METALS, NESOI",193411,55981,245.5,1.36,"2026-04,2026-05,2026-06",7.184814264684965
TR->US,580300,"GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806",165157,96164,71.7,1.38,"2026-04,2026-05,2026-06",7.184728745381826
TR->US,392063,"PLATE ETC, NONCELL ETC, NO REIN, UNSAT POLYESTERS",209139,105010,99.2,1.34,"2026-04,2026-05,2026-06",7.126025391539459
TR->US,940561,"LED ILLUMINATED SIGNS, NAME-PLATES ETC",115283,43062,167.7,1.4,"2026-04,2026-05,2026-06",7.106499307552426
TR->US,902139,"ARTIFICIAL JOINTS & PARTS & ACCESSORIES THEROF,NES",100107,32287,210.1,1.4,"2026-04,2026-05,2026-06",7.014137850677048
TR->US,200939,"JUICE OF OTHER SINGLE CIRTUS FRUIT,NT FROT,NESOI",104750,46256,126.5,1.4,"2026-04,2026-05,2026-06",7.009100251942755
TR->US,841340,CONCRETE PUMPS,3943284,2120071,86.0,1.06,"2026-04,2026-05,2026-06",6.998926915086817
TR->US,730300,"TUBES, PIPES AND HOLLOW PROFILES OF CAST IRON",586368,263270,122.7,1.21,"2026-04,2026-05,2026-06",6.989456594457162
TR->US,180632,"CHOCOLATE & OTHR COCOA PREPS, NOT BULK, NOT FILLED",1853704,1164959,59.1,1.11,"2026-04,2026-05,2026-06",6.96021176616703
TR->US,590310,"TEXTILE FABRICS, IMPREGNATED ETC NESOI WITH PVC",272277,164426,65.6,1.27,"2026-04,2026-05,2026-06",6.882295426669791
TR->US,150930,VIRGIN OLIVE OIL OF CHAPTER 15 NOTE 1,232462,132077,76.0,1.28,"2026-04,2026-05,2026-06",6.846880183158545
TR->US,732190,"PARTS OF NONELEC DOMEST COOKING APPL, IRON & STEEL",104081,47766,117.9,1.35,"2026-04,2026-05,2026-06",6.798078600278746
TR->US,611420,"OTHER GARMENTS OF COTTON, KNITTED OR CROCHETED",284856,169612,67.9,1.24,"2026-04,2026-05,2026-06",6.762399901190383
TR->US,610891,"W/G NEGLIGEES BATHROBES & SIMILAR ART COTTON, KNIT",433582,246703,75.8,1.18,"2026-04,2026-05,2026-06",6.676429384693148
TR->US,252330,ALUMINOUS CEMENT,441545,154632,185.5,1.17,"2026-04,2026-05,2026-06",6.623903592586678
TR->US,851220,ELECT LIGHTING/VISUAL SIGNLNG EQ EX FOR BICYCLES,3050483,1942583,57.0,1.02,"2026-04,2026-05,2026-06",6.6184132945008045
TR->US,320649,COLORING MATTER AND PREPARATIONS NESOI,179580,114185,57.3,1.24,"2026-04,2026-05,2026-06",6.5383499311322595
TR->US,760410,"ALUMINUM BARS, RODS AND PROFILES, NOT ALLOYED",139232,88287,57.7,1.24,"2026-04,2026-05,2026-06",6.37175975080459
TR->US,847720,EXTRUDERS FOR WORKING RUBBER OR PLASTIC,448815,192845,132.7,1.1,"2026-04,2026-05,2026-06",6.245165858922209
TR->US,621220,"GIRDLES & PANTY GIRDLES, KNIT OR CROCHETED OR NOT",232682,59010,294.3,1.16,"2026-04,2026-05,2026-06",6.243178950641058
TR->US,854143,PHOTOVOLTAIC CELLS IN MODULES OR PANELS,1501919,671871,123.5,1.01,"2026-04,2026-05,2026-06",6.236942555933468
TR->US,560749,TWINE WHET/NT PLAIT/IMPREG W/RUB POLYETHYLEN NESOI,184262,113281,62.7,1.16,"2026-04,2026-05,2026-06",6.1220035237861845
TR->US,854142,"PHOTOVOLTAIC CELLS, NOT IN MODULES OR PANELS",2078238,908996,128.6,0.97,"2026-04,2026-05,2026-06",6.100508975806817
TR->US,841520,AUTOMOTIVE AIR CONDITIONERS,237548,111820,112.4,1.13,"2026-04,2026-05,2026-06",6.067263283778794
TR->US,051199,"DEAD HORSES, SWINE ETC (INEDIBLE) & PRODUCTS NESOI",253623,139614,81.7,1.11,"2026-04,2026-05,2026-06",5.997141065534188
TR->US,251110,NATURAL BARIUM SULFATE (BARYTES),191175,98657,93.8,1.13,"2026-04,2026-05,2026-06",5.990818296998736
TR->US,962000,"MONOPODS, BIPODS, TRIPODS AND SIMILIAR ARTICLES",251238,119682,109.9,1.1,"2026-04,2026-05,2026-06",5.9524545073463715
TR->US,400129,NATURAL RUBBER IN PRIMARY FORMS ETC. NESOI,1267642,557179,127.5,0.98,"2026-04,2026-05,2026-06",5.951998070567218
TR->US,090230,"BLACK TEA FERMTD & PARTLY FERMTD TEA,PACKG NOV 3KG",214082,122786,74.4,1.1,"2026-04,2026-05,2026-06",5.878216939954505
TR->US,560290,"FELT, WHETHER OR NOT IMPREGNATED, COATED ETC NESOI",539084,274676,96.3,1.02,"2026-04,2026-05,2026-06",5.8357963320190205
TR->US,281000,OXIDES OF BORON; BORIC ACIDS,4140924,2722699,52.1,0.88,"2026-04,2026-05,2026-06",5.812828904264054
TR->US,846233,NUM CTRL SHEARING MACHINES FOR FLAT METAL PRODUCTS,172006,94595,81.8,1.11,"2026-04,2026-05,2026-06",5.800223367124963
TR->US,870240,VEHICLE TRSPT 10 OR MORE WITH ONLY ELECTRIC MOTOR,1032230,357356,188.9,0.95,"2026-04,2026-05,2026-06",5.727953405565453
TR->US,732510,CAST ARTICLES NESOI OF NONMALLEABLE CAST IRON,108248,38050,184.5,1.13,"2026-04,2026-05,2026-06",5.690260857637387
TR->US,610452,"W/G SKIRTS AND DIVIDED SKIRTS OF COTTON, KNIT",167988,105834,58.7,1.09,"2026-04,2026-05,2026-06",5.685372884201444
TR->US,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",483231,246982,95.7,1.0,"2026-04,2026-05,2026-06",5.658396655594317
TR->US,940141,"WOODEN SEATS CONVERT TO BEDS, NT GARDEN/CAMPING EQ",512226,321015,59.6,0.96,"2026-04,2026-05,2026-06",5.460174893548679
TR->US,382499,"PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY, NESOI",826752,545496,51.6,0.92,"2026-04,2026-05,2026-06",5.419302778009636
TR->US,610120,"M/B OVERCOATS CARCOATS & SIMILAR ART COTTON, KNIT",168417,102827,63.8,1.01,"2026-04,2026-05,2026-06",5.297064311166906
TR->US,731819,"THREADED ARTICLES OF IRON OR STEEL, NESOI",179891,116728,54.1,0.99,"2026-04,2026-05,2026-06",5.178854401911124
TR->US,852910,ANTENNAS AND ANTENNA REFLECTORS AND PARTS,238616,85516,179.0,0.96,"2026-04,2026-05,2026-06",5.147610511853754
TR->US,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIODIESL,37665851,18881107,99.5,0.67,"2026-04,2026-05,2026-06",5.1030289479907625
TR->US,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,426718,243810,75.0,0.9,"2026-04,2026-05,2026-06",5.055680670707797
TR->US,680299,"WORDK MONUMENTAL OR BUILDING STONE, NESOI",197510,114030,73.2,0.95,"2026-04,2026-05,2026-06",5.041539315734059
TR->US,850720,LEAD-ACID STORAGE BATTERIES NESOI,345994,205048,68.7,0.9,"2026-04,2026-05,2026-06",4.994995003328404
TR->US,970690,ANTIQUES OF AN AGE 100 YEARS TO 250 YEARS,171226,111775,53.2,0.93,"2026-04,2026-05,2026-06",4.852056833182863
TR->US,846591,SAW MACH FOR WORK WOOD CORK BONE HARD RUBBER ETC,150079,84887,76.8,0.93,"2026-04,2026-05,2026-06",4.831344239565268
TR->US,481890,BED SHEETS & SIMLR HOUSEHLD/HOSPITAL ART PPR NESOI,289995,188740,53.6,0.88,"2026-04,2026-05,2026-06",4.816494693300889
TR->US,871420,PARTS & ACCSRIES OF CARRIAGES FOR DISABLES PERSONS,598821,300592,99.2,0.83,"2026-04,2026-05,2026-06",4.804210491317083
TR->US,520299,"COTTON WASTE, NESOI",1110613,649690,70.9,0.78,"2026-04,2026-05,2026-06",4.735641870703419
TR->US,030384,"SEABASS, FROZEN",866962,573513,51.2,0.8,"2026-04,2026-05,2026-06",4.731137633283887
TR->US,100590,"CORN (MAIZE), OTHER THAN SEED CORN",5805859,3268671,77.6,0.67,"2026-04,2026-05,2026-06",4.561825700915311
TR->US,843860,"MACH FOR PREPARATION OF FRUITS, NUTS OR VEGETABLES",177628,84812,109.4,0.86,"2026-04,2026-05,2026-06",4.53424488801961
TR->US,701980,GLASS WOOL AND ARTICLES OF GLASS WOOL,341738,170128,100.9,0.81,"2026-04,2026-05,2026-06",4.461115597449815
TR->US,981000,"IMPORTS OF RELIGIOUS, EDUCATION, SCIENT ETC INST",110156,47744,130.7,0.87,"2026-04,2026-05,2026-06",4.39291085978007
TR->US,890333,MOTORBOATS OF A LENGTH EXCEEDING 24 M,498638,190314,162.0,0.75,"2026-04,2026-05,2026-06",4.299393760136177
TR->US,220299,"NONALCOHOLIC BEVERAGES, NESOI",266919,154287,73.0,0.77,"2026-04,2026-05,2026-06",4.166579429584358
TR->US,711890,"COIN, NESOI",880400,403462,118.2,0.7,"2026-04,2026-05,2026-06",4.133480952999914
TR->US,851290,PT ELECT LGHTNG/SGNLNG EQ WNDSHIELD WPR DFRSTR ETC,223873,144096,55.4,0.75,"2026-04,2026-05,2026-06",4.014701269506791
TR->US,800110,"TIN, UNWROUGHT, NOT ALLOYED",397666,246355,61.4,0.7,"2026-04,2026-05,2026-06",3.912784559280787
TR->US,680520,ABRASIVES ON A BASE OF PAPER OR PAPERBOARD ONLY,152788,99458,53.6,0.72,"2026-04,2026-05,2026-06",3.7550595473903163
TR->US,843139,"PTS FOR LIFTING, HNDLNG, LOADING/UNLDNG MACH NESOI",767081,491392,56.1,0.62,"2026-04,2026-05,2026-06",3.653574898556315
